filename,x_from,y_from,width,height,sign_class,sign_id,sign_class_id,timestamp
autosave21_01_2013_09_57_44_0.jpg,256,379,28,30,5_19_1,2845,8,1358755064.0
autosave16_10_2012_06_52_14_0.jpg,651,303,20,19,2_1,3893,1,1350359534.0
autosave10_10_2012_09_05_23_1.jpg,648,374,19,20,3_27,14001,27,1349849123.0
autosave01_02_2012_11_56_09.jpg,712,346,23,24,3_20,798,77,1328090169.0
autosave23_10_2012_14_48_16_1.jpg,828,354,22,20,2_3,12411,60,1350992896.0
autosave16_10_2012_06_47_37_0.jpg,635,237,50,54,6_6,3822,41,1350359257.0
autosave16_10_2012_08_34_56_1.jpg,976,309,17,35,6_4,4423,36,1350365696.0
autosave23_10_2012_11_12_06_2.jpg,877,353,20,21,1_22,10508,54,1350979926.0
autosave10_10_2012_14_08_14_1.jpg,666,382,24,23,5_19_1,15424,8,1349867294.0
autosave01_02_2012_10_27_43.jpg,881,258,64,60,1_23,436,2,1328084863.0
autosave13_04_2013_13_45_22_0.jpg,1325,407,36,49,5_16,6903,9,1365849922.0
autosave09_10_2012_14_18_34_0.jpg,1084,237,60,60,3_20,11892,77,1349781514.0
autosave24_10_2012_12_07_23_0.jpg,919,305,17,16,4_1_1,13517,24,1351069643.0
autosave13_04_2013_12_09_20_0.jpg,1216,432,33,32,5_19_1,6346,8,1365844160.0
autosave13_04_2013_15_18_49_0.jpg,1470,192,205,190,2_1,7199,1,1365855529.0
autosave01_02_2012_09_22_30.jpg,689,386,18,20,5_16,77,9,1328080950.0
autosave09_10_2012_11_50_11_2.jpg,677,311,19,19,2_2,10971,13,1349772611.0
autosave13_04_2013_11_08_23_0.jpg,1492,135,78,76,5_19_1,6291,8,1365840503.0
autosave16_10_2012_06_55_43_1.jpg,146,301,27,29,4_2_3,3993,23,1350359743.0
autosave13_04_2013_13_20_56_1.jpg,1129,536,23,25,6_4,6663,36,1365848456.0
autosave16_04_2013_12_57_50_0.jpg,971,526,31,34,2_1,7893,1,1366106270.0
autosave01_02_2012_13_12_40.jpg,727,357,18,18,5_19_1,1082,8,1328094760.0
autosave09_10_2012_12_15_16_2.jpg,689,328,22,21,2_3_3,11072,62,1349774116.0
autosave10_10_2012_12_49_36_1.jpg,846,349,25,24,5_19_1,14960,8,1349862576.0
autosave24_10_2012_12_00_37_1.jpg,1004,280,29,30,5_15_5,13457,26,1351069237.0
autosave16_04_2013_12_32_01_0.jpg,1142,338,59,56,3_24_n40,7831,4,1366104721.0
autosave09_10_2012_09_39_56_0.jpg,753,335,21,23,1_12_2,9321,67,1349764796.0
autosave01_02_2012_13_26_51.jpg,1096,320,16,25,3_4_1,1172,21,1328095611.0
autosave01_02_2012_10_31_37.jpg,259,381,22,28,5_19_1,455,8,1328085097.0
autosave02_10_2012_12_16_07_0.jpg,198,227,27,31,6_6,5710,41,1349169367.0
autosave09_10_2012_12_54_51_2.jpg,678,307,31,28,2_1,11391,1,1349776491.0
autosave13_04_2013_13_54_09_0.jpg,1262,369,72,70,2_4,6981,14,1365850449.0
autosave16_04_2013_14_57_15_2.jpg,1276,436,40,37,2_1,8522,1,1366113435.0
autosave09_11_2012_08_58_42_0.jpg,171,310,25,25,5_19_1,3046,8,1352444322.0
autosave24_10_2012_10_32_24_1.jpg,589,321,20,20,5_19_1,12816,8,1351063944.0
autosave09_10_2012_14_35_15_2.jpg,746,316,21,20,1_16,11988,39,1349782515.0
autosave10_10_2012_10_21_32_0.jpg,740,325,24,37,5_16,14510,9,1349853692.0
autosave01_02_2012_12_13_10.jpg,782,287,31,32,5_19_1,913,8,1328091190.0
autosave21_01_2013_09_28_16_0.jpg,712,347,28,26,5_19_1,2681,8,1358753296.0
autosave09_10_2012_14_09_23_1.jpg,727,279,19,24,2_6,11838,123,1349780963.0
autosave09_10_2012_14_00_50_1.jpg,707,311,23,22,2_3_2,11753,56,1349780450.0
autosave01_02_2012_13_03_44.jpg,770,394,16,21,7_3,1039,34,1328094224.0
autosave21_01_2013_11_35_44_0.jpg,1031,322,36,32,6_6,2988,41,1358760944.0
autosave16_10_2012_08_35_12_0.jpg,594,352,17,17,3_27,4424,27,1350365712.0
autosave10_10_2012_13_21_36_0.jpg,698,407,24,23,2_1,15270,1,1349864496.0
autosave01_02_2012_13_27_18.jpg,1023,298,54,47,1_15,1173,28,1328095638.0
autosave13_04_2013_12_33_47_1.jpg,746,473,29,40,2_1,6540,1,1365845627.0
autosave24_10_2012_10_13_47_0.jpg,912,296,19,18,3_20,12757,77,1351062827.0
autosave10_10_2012_14_22_34_0.jpg,670,331,34,34,5_19_1,15498,8,1349868154.0
autosave10_10_2012_13_19_09_1.jpg,716,401,19,19,5_15_5,15257,26,1349864349.0
autosave16_04_2013_11_53_04_0.jpg,1060,554,35,31,1_23,7697,2,1366102384.0
autosave01_02_2012_12_19_55.jpg,970,371,19,24,3_27,959,27,1328091595.0
autosave24_10_2012_12_08_05_0.jpg,881,300,16,17,5_15_3,13525,33,1351069685.0
autosave10_10_2012_13_24_35_2.jpg,665,407,20,20,1_11_1,15291,40,1349864675.0
autosave24_10_2012_11_16_18_1.jpg,911,309,18,18,1_11_1,13085,40,1351066578.0
autosave21_01_2013_12_12_45_0.jpg,640,340,18,18,1_16,3488,39,1358763165.0
autosave23_10_2012_09_38_31_1.jpg,931,360,23,24,1_16,9068,39,1350974311.0
autosave24_10_2013_11_45_27_0.jpg,834,333,33,33,5_19_1,2341,8,1382604327.0
autosave13_04_2013_12_35_06_0.jpg,1034,557,19,21,2_1,6544,1,1365845706.0
autosave23_10_2012_13_05_45_2.jpg,889,364,21,20,2_1,12243,1,1350986745.0
autosave10_10_2012_08_43_34_0.jpg,35,382,33,27,2_4,13849,14,1349847814.0
autosave16_10_2012_08_22_44_0.jpg,904,215,59,54,1_15,4365,28,1350364964.0
autosave09_10_2012_11_05_06_1.jpg,684,341,17,16,2_1,9674,1,1349769906.0
autosave09_10_2012_08_33_57_0.jpg,833,325,28,27,4_1_1,1570,24,1349760837.0
autosave09_11_2012_09_18_34_2.jpg,804,324,25,25,2_1,3148,1,1352445514.0
autosave21_01_2013_09_50_35_0.jpg,259,317,59,51,5_19_1,2830,8,1358754635.0
autosave09_11_2012_09_53_58_0.jpg,724,328,34,36,5_19_1,3356,8,1352447638.0
autosave09_10_2012_14_03_37_0.jpg,810,296,34,30,1_12_2,11779,67,1349780617.0
autosave16_04_2013_11_43_52_1.jpg,1072,483,26,26,2_5,7605,74,1366101832.0
autosave09_11_2012_08_55_58_3.jpg,1040,386,18,20,2_4,3038,14,1352444158.0
autosave10_10_2012_10_02_30_0.jpg,730,393,19,20,2_3_2,14365,56,1349852550.0
autosave13_04_2013_12_16_31_1.jpg,1080,458,37,33,1_23,6432,2,1365844591.0
autosave13_04_2013_09_56_03_0.jpg,1087,322,54,53,1_23,6195,2,1365836163.0
autosave09_10_2012_13_05_46_1.jpg,712,307,17,18,2_4,11446,14,1349777146.0
autosave24_10_2013_11_22_53_4.jpg,768,369,23,22,5_15_5,2101,26,1382602973.0
autosave09_10_2012_13_45_53_1.jpg,649,287,26,24,1_17,11697,3,1349779553.0
autosave09_10_2012_08_37_18_0.jpg,710,350,21,19,1_20_2,1601,89,1349761038.0
autosave23_10_2012_08_35_06_0.jpg,1086,79,64,58,2_4,8725,14,1350970506.0
autosave16_10_2012_07_18_24_3.jpg,666,340,17,23,5_3,4170,107,1350361104.0
autosave24_10_2012_09_45_46_0.jpg,931,310,17,17,3_20,12629,77,1351061146.0
autosave02_10_2012_12_24_51_0.jpg,501,207,48,44,2_4,5792,14,1349169891.0
autosave23_10_2012_12_57_39_0.jpg,855,289,30,29,2_1,12221,1,1350986259.0
autosave10_10_2012_07_42_27_2.jpg,1207,393,24,22,5_19_1,13634,8,1349844147.0
autosave01_02_2012_10_17_03.jpg,623,325,26,27,2_1,385,1,1328084223.0
autosave23_10_2012_10_36_01_1.jpg,785,344,27,27,3_27,10237,27,1350977761.0
autosave13_04_2013_13_05_16_0.jpg,485,553,25,30,5_19_1,6631,8,1365847516.0
autosave02_10_2012_12_29_35_0.jpg,603,323,28,35,4_2_3,5854,23,1349170175.0
autosave09_10_2012_11_10_53_0.jpg,801,338,18,27,7_3,9739,34,1349770253.0
autosave24_10_2013_11_19_35_1.jpg,638,364,25,24,5_19_1,2050,8,1382602775.0
autosave10_10_2012_12_51_22_0.jpg,701,343,41,43,2_1,15001,1,1349862682.0
autosave24_10_2012_10_31_52_0.jpg,919,278,18,16,2_1,12809,1,1351063912.0
autosave09_10_2012_14_18_46_1.jpg,977,301,30,27,2_3_2,11895,56,1349781526.0
autosave16_10_2012_11_40_38_0.jpg,1161,4,49,41,5_7_1,5167,148,1350376838.0
autosave10_10_2012_12_48_41_2.jpg,820,341,25,23,1_23,14955,2,1349862521.0
autosave01_02_2012_11_35_27.jpg,304,405,24,26,5_19_1,722,8,1328088927.0
autosave24_10_2012_09_54_45_3.jpg,481,312,22,28,5_16,12656,9,1351061685.0
autosave23_10_2012_14_41_25_1.jpg,816,356,18,18,3_20,12399,77,1350992485.0
autosave23_10_2012_09_43_28_1.jpg,832,378,22,20,1_27,9096,55,1350974608.0
autosave23_10_2012_15_18_47_1.jpg,927,305,20,18,3_24_n40,12512,4,1350994727.0
autosave13_04_2013_12_57_53_3.jpg,710,449,25,25,5_6,6610,47,1365847073.0
autosave09_10_2012_14_05_02_0.jpg,455,327,21,21,3_27,11801,27,1349780702.0
autosave09_10_2012_10_07_23_0.jpg,849,304,29,28,5_15_5,9542,26,1349766443.0
autosave23_10_2012_12_56_40_0.jpg,790,344,18,17,1_11,12215,64,1350986200.0
autosave13_04_2013_09_51_48_1.jpg,1129,374,35,31,2_1,6154,1,1365835908.0
autosave21_01_2013_09_25_30_0.jpg,606,21,45,44,5_15_2,2658,44,1358753130.0
autosave16_10_2012_11_16_32_2.jpg,322,260,17,16,5_15_2,4956,44,1350375392.0
autosave24_10_2012_09_42_20_0.jpg,924,316,23,24,1_11,12619,64,1351060940.0
autosave10_10_2012_10_17_18_0.jpg,726,403,26,22,1_22,14483,54,1349853438.0
autosave10_10_2012_13_14_53_2.jpg,700,414,35,20,5_15_7,15214,132,1349864093.0
autosave01_02_2012_09_47_20.jpg,964,316,29,34,4_2_3,229,23,1328082440.0
autosave24_10_2013_11_50_57_1.jpg,681,366,23,22,4_1_1,2397,24,1382604657.0
autosave16_04_2013_15_30_24_0.jpg,150,388,21,37,3_1,8663,75,1366115424.0
autosave24_10_2012_11_24_42_2.jpg,1065,267,35,32,3_20,13145,77,1351067082.0
autosave09_10_2012_14_20_33_0.jpg,764,297,22,22,2_3_3,11913,62,1349781633.0
autosave13_04_2013_15_24_40_2.jpg,1062,565,21,21,6_4,7258,36,1365855880.0
autosave02_10_2012_12_08_51_0.jpg,376,266,22,22,4_2_1,5604,16,1349168931.0
autosave16_10_2012_07_15_42_2.jpg,698,320,24,25,4_1_4,4111,90,1350360942.0
autosave24_10_2013_11_45_16_3.jpg,741,372,20,20,5_15_5,2338,26,1382604316.0
autosave21_01_2013_13_12_13_0.jpg,791,347,24,23,5_19_1,3671,8,1358766733.0
autosave16_10_2012_07_18_58_0.jpg,597,286,24,22,2_1,4175,1,1350361138.0
autosave09_11_2012_09_00_42_0.jpg,815,341,16,22,5_16,3081,9,1352444442.0
autosave10_10_2012_08_45_52_0.jpg,723,403,22,18,1_22,13856,54,1349847952.0
autosave16_10_2012_08_51_22_1.jpg,285,324,18,18,5_19_1,4528,8,1350366682.0
autosave09_11_2012_09_30_30_2.jpg,726,363,18,17,2_4,3230,14,1352446230.0
autosave02_10_2012_11_56_00_1.jpg,355,274,28,24,2_1,5430,1,1349168160.0
autosave01_02_2012_13_18_38.jpg,942,351,30,29,5_15_3,1137,33,1328095118.0
autosave09_10_2012_08_36_18_0.jpg,726,326,23,24,2_1,1588,1,1349760978.0
autosave23_10_2012_10_01_20_0.jpg,747,353,22,22,5_15_2_2,9880,57,1350975680.0
autosave09_11_2012_09_33_00_1.jpg,807,339,23,22,2_1,3257,1,1352446380.0
autosave16_04_2013_13_13_02_2.jpg,930,524,32,34,2_1,7995,1,1366107182.0
autosave16_10_2012_06_49_46_0.jpg,730,346,16,16,6_4,3846,36,1350359386.0
autosave09_10_2012_08_36_43_0.jpg,659,312,22,22,4_2_3,1593,23,1349761003.0
autosave24_10_2012_12_10_34_0.jpg,926,293,29,24,5_15_2_2,13536,57,1351069834.0
autosave09_10_2012_09_53_58_1.jpg,928,368,16,19,2_4,9443,14,1349765638.0
autosave01_02_2012_10_43_12.jpg,789,356,25,25,5_19_1,548,8,1328085792.0
autosave16_10_2012_11_00_36_0.jpg,826,305,19,19,2_1,4828,1,1350374436.0
autosave16_04_2013_11_37_41_0.jpg,899,535,21,21,2_1,7556,1,1366101461.0
autosave01_02_2012_12_10_09.jpg,738,362,20,17,1_23,894,2,1328091009.0
autosave10_10_2012_14_25_51_2.jpg,686,368,20,21,2_1,15534,1,1349868351.0
autosave10_10_2012_09_18_53_0.jpg,702,267,47,46,2_1,14031,1,1349849933.0
autosave23_10_2012_10_02_09_0.jpg,823,368,23,21,3_27,9884,27,1350975729.0
autosave16_10_2012_11_05_16_0.jpg,961,255,33,36,2_1,4851,1,1350374716.0
autosave16_10_2012_11_58_08_0.jpg,1081,248,37,33,1_17,5365,3,1350377888.0
autosave16_10_2012_09_02_54_1.jpg,449,327,20,19,5_19_1,4623,8,1350367374.0
autosave16_10_2012_10_27_51_1.jpg,979,313,21,20,4_2_3,4773,23,1350372471.0
autosave24_10_2013_11_46_14_0.jpg,717,334,45,33,5_15_2_2,2355,57,1382604374.0
autosave16_10_2012_08_44_51_0.jpg,738,224,51,51,5_19_1,4466,8,1350366291.0
autosave01_02_2012_12_51_14.jpg,634,379,20,21,5_19_1,1016,8,1328093474.0
autosave10_10_2012_09_34_50_2.jpg,924,242,72,68,5_19_1,14225,8,1349850890.0
autosave09_10_2012_14_33_36_0.jpg,799,324,17,17,3_20,11983,77,1349782416.0
autosave10_10_2012_12_24_07_2.jpg,819,327,33,34,3_24_n40,14840,4,1349861047.0
autosave09_10_2012_12_23_22_1.jpg,785,306,16,20,6_4,11144,36,1349774602.0
autosave10_10_2012_08_24_20_2.jpg,643,378,25,24,5_19_1,13775,8,1349846660.0
autosave01_02_2012_09_17_11.jpg,190,351,39,39,4_2_1,26,16,1328080631.0
autosave02_10_2012_11_57_26_0.jpg,833,261,30,30,6_6,5462,41,1349168246.0
autosave10_10_2012_09_26_48_0.jpg,568,289,21,20,5_15_2,14132,44,1349850408.0
autosave01_02_2012_13_00_46.jpg,779,303,48,47,3_24_n40,1026,4,1328094046.0
autosave10_10_2012_09_19_46_0.jpg,647,373,27,25,1_23,14039,2,1349849986.0
autosave16_10_2012_06_53_44_1.jpg,350,154,30,34,5_15_2,3967,44,1350359624.0
autosave02_10_2012_12_45_22_0.jpg,1040,67,68,66,2_1,5913,1,1349171122.0
autosave01_02_2012_09_40_30.jpg,818,286,21,29,5_16,171,9,1328082030.0
autosave02_10_2012_12_42_25_1.jpg,917,236,29,26,6_6,5869,41,1349170945.0
autosave24_10_2013_11_19_04_2.jpg,650,361,24,25,5_19_1,2042,8,1382602744.0
autosave09_11_2012_09_28_10_0.jpg,1201,257,47,43,1_25,3207,18,1352446090.0
autosave13_04_2013_15_56_25_1.jpg,1072,560,33,32,3_27,7410,27,1365857785.0
autosave10_10_2012_10_24_50_0.jpg,1207,310,33,50,5_19_1,14537,8,1349853890.0
autosave16_10_2012_11_36_25_0.jpg,83,184,36,35,1_12_2,5112,67,1350376585.0
autosave09_11_2012_09_08_47_0.jpg,1011,337,22,31,5_16,3127,9,1352444927.0
autosave16_04_2013_13_19_29_2.jpg,969,514,38,29,2_3_2,8018,56,1366107569.0
autosave09_10_2012_11_58_26_0.jpg,790,317,42,46,2_1,11007,1,1349773106.0
autosave16_04_2013_14_48_37_0.jpg,984,533,34,37,4_2_2,8468,101,1366112917.0
autosave02_10_2012_11_55_17_3.jpg,536,269,26,28,4_1_1,5419,24,1349168117.0
autosave01_02_2012_13_19_44.jpg,864,383,17,18,3_27,1148,27,1328095184.0
autosave09_10_2012_14_25_31_1.jpg,188,272,31,30,3_21,11935,116,1349781931.0
autosave09_10_2012_13_23_54_0.jpg,930,253,40,41,3_27,11514,27,1349778234.0
autosave16_04_2013_11_38_04_0.jpg,1146,413,57,59,2_1,7560,1,1366101484.0
autosave16_10_2012_08_59_13_0.jpg,582,281,26,27,1_16,4574,39,1350367153.0
autosave01_02_2012_13_50_18.jpg,765,347,26,26,1_23,1291,2,1328097018.0
autosave24_10_2012_12_05_16_3.jpg,550,292,24,24,3_1,13488,75,1351069516.0
autosave10_10_2012_14_27_59_0.jpg,1114,314,38,31,1_33,15541,25,1349868479.0
autosave01_02_2012_09_28_14.jpg,800,310,33,34,6_4,88,36,1328081294.0
autosave09_10_2012_14_14_03_2.jpg,798,294,35,28,1_12,11866,69,1349781243.0
autosave02_10_2012_12_02_42_0.jpg,1051,262,25,25,5_19_1,5500,8,1349168562.0
autosave24_10_2012_11_46_11_3.jpg,925,311,16,16,5_15_3,13275,33,1351068371.0
autosave23_10_2012_14_03_10_0.jpg,326,285,18,22,3_24_n40,12331,4,1350990190.0
autosave13_04_2013_13_23_38_2.jpg,987,484,25,28,3_4_1,6672,21,1365848618.0
autosave16_10_2012_07_17_56_0.jpg,911,351,19,29,5_3,4168,107,1350361076.0
autosave16_04_2013_12_56_59_2.jpg,906,545,38,36,1_11,7889,64,1366106219.0
autosave23_10_2012_10_49_00_2.jpg,748,363,25,23,2_3_2,10378,56,1350978540.0
